cid,text,time,author,channel,votes,photo,heart,video_id
UgzunYtZN3dd3ChuxJp4AaABAg,のんつー可愛すぎて神だわ,قبل 3 سنوات,巫緋彗,UCxDOBYO3sHaxYlnGh7jxy1A,3,,False,vF20wIDgz3I
UgwE0dqRbGsLlGt3AEd4AaABAg,zauberhaft!,قبل 3 سنوات,Arijit Dakshi,UCsQ9XI97fj_pgwzfzOn0Vsg,3,,False,2HCD3ysF2k4
UgwmautybvAQ3aedd6h4AaABAg,"And the random brother, Clyde Pie?",قبل 9 سنوات,Mizu Astrum,UCRYVza5St7s_mOXYqA_XizQ,0,,False,QwoWdHV_Pz0
UgzQpABO1nWRTN1JPid4AaABAg,最高。こんなにカッコいいのになんであんまり有名じゃないのか不思議すぎる。。。もっと有名になって欲しい,قبل 3 سنوات,my demons,UCqYvsXbjh9OVH3gNSit_YnA,10,,False,3_Qin9KWey8
UgiiV3mbasuUd3gCoAEC,Thanks for answering my question. Appreciate it :) ,قبل 7 سنوات,alfie rafferty,UC7M3w68TuGSZymivy8tjkSw,0,,False,j8ExE3NR6gQ
UgiXvg-nOn1MqngCoAEC,likeee,قبل 5 سنوات,vXv TURB1ON vXv,UCJmCyevIsDsgXoPUvg8XKVQ,0,,False,TkzocRSVMPY
UgyxcKmDod4kIi_wC4t4AaABAg,Thích cau noi cua tran thanh .: an toi xong tui em co an gi them nua khong ??🤣🤣👍😂😂,قبل 4 سنوات,Vy Khanh,UCd7ii1qlPdwCZ8QF4WT8TSQ,3,,False,FtefbIRWKqo
UggBuchqwzkENHgCoAEC,I'm glad we had Al as our tour guide!,قبل 6 سنوات,Ryland Garnett,UC2H3KbKQ855-gU4mL4-AxQg,0,,False,dOlaEmsR3S0
UgwEETcpeQz6I-HAIBd4AaABAg,"Wenn ich den scheinbaren Zuspruch ihrer Videos und Vorträge zu ""Kundenorientierung von Unternehmen"" meiner Wahrnehmung im Markt gegenüberstelle, dann könnte der Eindruck entstehen, dass zum Teil die ""falschen"" Ihnen zuhören und zuschauen. Oder anders interpretiert; Vermitteln Sie solange Ihre - im Grunde einfachen  und somit leicht verständlichen - Formeln, bis wir ""Kunden"" es am/im Markt endlich mehrheitlich auch wahrnehmen können. Auch als Kunden gehört werden und wahrgenommen werden wollen ist schliesslich eines meiner (unserer?) grössten Kommunikationsbedürfnisse (u. a. M. Rosenberg). Also, tolle Arbeit von Ihnen!!",قبل 3 سنوات,Markus Nöhren,UCFKfmWBJOlCT4hvLIbvxWUg,0,,False,nM6E5jXJimc
UgwEGch4mKz9nVHHZ2N4AaABAg,danke das freut mich wenn meine videos gut an kommen und dir gefallen :),قبل 12 سنة,leowulfone,UCWDUG9BDRJ1ooVUAbnjXL1A,1,,False,eyjpLgcAslU
UgzAylrpp1VKYFT0HfF4AaABAg,Y que gana Brasil de hecho debió ver ganado el 98 también esa final estuvo muy muy rara los brasileños totalmente desconocidos pero según todo por lo q había pasado con Ronaldo el día antes muy mala decisión haberlo alineado si no estaba al 100% 🙏🙏😌😌,قبل 10 أيام,Saiyayin Ultramamado,UCb8DY58jg9wmQxftUL6GnmQ,0,,False,XCp4ZTlXhjE
UgwRw5k8CAACWN5uHLB4AaABAg,還結巴,قبل 4 سنوات,熊冠閔,UC_HZwo-Cwa0OFIC4fOjabvA,1,,False,XlVFxa1kU2w
UgzgppdBjilMldJr9QJ4AaABAg,Vou ver,قبل سنتين,Amarildo Ribeiro dos Santos,UCdGrBz2h3q8W4pEkmGM0vOQ,1,,False,Hb1ZJ9fusOU
UgwClJ8BaU2bzvom0gh4AaABAg,continue asim que vc esta no caminho certo sua voz é increvel,قبل 4 سنوات,Rafa play,UCeRipDvttkQcsiNJox09uuA,2,,False,UP9qRzH7MLg
UgzhN617N4FEbl8GF8J4AaABAg,"Doping or not, he lifted 264 kg over his head. The strongest powerlifters hardly deadlift that weight.",قبل 4 سنوات,Ahmed Al-Ebrashy,UCQZDyMwpRckSPk_G3FY0rsg,0,,False,9JXKvzH0r_U
Ugx8KYohcUOwifYxAKd4AaABAg,Отличный голос у оператора !,قبل 4 سنوات,Арина Girl,UCeomnFEWH0FVQtWDGmY7W7Q,312,,True,gP68l5t3aZU
UgwmiUrAfczv2AUICrd4AaABAg,very informative,قبل 3 سنوات,Riaz Khokhar,UCgF-6ahcIgnyqHrQ16cWWJA,4,,True,TyKo3wKtrwE
UggsQ3bHTZtGgHgCoAEC,спасибо за видео мне понравилось жду новых роликов,قبل 5 سنوات,FRAD 58,UCxAPzoAmdOF9ndewaoDF6Hw,1,,False,pWDkwLMC82g
Uggn9dtwkSJcnXgCoAEC,c'est pas un mariage à mzouazia mais mtsamboro hein. en tou i tro bon,قبل 6 سنوات,Houlianti M’DAHOMA,UCugr-atcQ0sbqJdVzmWRBug,0,,False,2unpJ4rt9zQ
UgiW422hHpWc5ngCoAEC,¿Quién puede clickear en 'No me gusta' a obras que nos benefician a todos? No entiendo,قبل 5 سنوات,tirando dados,UCRD1zHPKZ0Sfl-O--mLY4SQ,24,,False,4jwcbWrDlJ4
UgzzRE-G0XuLsAzbeHl4AaABAg,Love ur videos bluepanda keep on the good work 😍😍😍,قبل 4 سنوات,chef saeed,UCgFasu3AMSgZAN9XkXfV30w,0,,False,2cvYxB8GNe8
UggNeDlywQxxl3gCoAEC,"Beste, QuarFire

Yow, Nice kanaal!	
ohh jha ik ben Stan
ik zou graag ik KingWars
willen waarom eigenlijk?
Nou: ik vind het super leuk om roleplay te doen
en nog kingdom. Ik heb het ook op me eigen server.
maar niet zo succes KingWars wel dus ik zou heel graag een invite willen.
ik denk dat er veel reactie zijn, maar hoopelijk wordt ik toch gekozen.

Specificatie
Laptop
met:
Core I7
8GB ram 
Nvidia videokaart 840m

Prima pc lekker wat fps 
kan er goed meer recorder en zal geen lagg hebben

Headset
Als headset heb ik de Logitech g430

Muis 
G402 Gaming Mouse 

Wat over we zelf

Ik ben Stan Reuvers
ik ben 13 jaar oud
Me skype is Stan.161

Nou ik kan wat bouwen (beetje niet heel erg goed)
ik kan wel wat spelen #roleplay
Ik vind dat je een super kanaal hebt
Dus ik zou graag een invite willen (heb ik denk al vaak gezegt)
Ik heb wel wat ervaring met youtube en storyline
Ik ben op je geabneerd en deze video krijgt zeker een like!

(Ik ben misschien wat laat maar probeer het toch
nog.)

Met Vriendelijk groet, Stan Reuvers",قبل 7 سنوات,Stan Reuvers,UCXiWNvZbAwYdRnU5Y54-t0g,0,,False,SQZzqLro9aU
UgzvGhiR1MQs0Cc8AIZ4AaABAg,"bjonde hesapi
",قبل 9 سنوات,Eglantina Rahmani,UC6P-vjsEUqWVGBlfQS2gPYQ,0,,False,KRnSGV40wAI
Ugg0_9DQJ8KMC3gCoAEC,J O I N B A K A,قبل 4 سنوات,Degenerate NEET,UCtmcxKbd0VQ1yv_RNJzL_WA,0,,False,2a0LMpIXC0c
UgyGnyWxlVu6h4fno6d4AaABAg,"Just beat this on  Brutal, it was amazing.

I took over the GLA Base, quickly built the Chinese base, dug in with a couple bunkers and some stinger sites.
Then mostly focussing on GLA buildings, got a lot of black markets all around my base and on the lower level.
Then, I got myself some MIGS, quickly scouted ahead to find the Scud Storm, and built two scuds of my own, destroyed theirs.
Then I got myself a couple nukes, too, just for good measure.

Nuked and scud stormed the lower base, and steamrolled in with 9 Overlords, 4 with speakers and 5 with gatlings.
It was hellish, had to go to and back at all times, which was amazingly difficult.
9/10 that was such a hard mission, I loved it.",قبل 3 سنوات,Moshthun,UCwFLeG-9Y3uoMSsuby0aaHA,22,,False,V38YJPKkOcs
UgxznJqguuRjfFnL1Rd4AaABAg,Oooh,قبل 3 سنوات,SANAM KHAN,UCQeaQMetOmcU6avBYn85Hpw,0,,False,uCq8kSCfhSU
Ugj3Q6IbEZHpL3gCoAEC,President Donald J Trump MAGA.**,قبل 5 سنوات,Mary Tennant,UCa_aWuOXIeFLUW0rhn-Gx0Q,3,,False,uGTe4bVYZEM
Ugx6Z4qEYS-NpcrJOgF4AaABAg,No te creas un importante!!!😂😂😂😎...,قبل سنتين,Karin Contreras,UCAcevPphkTaNJ27X_0jlrFg,0,,False,oHsDh8au2Lg
Ugy1XYLpJKBop2oFlct4AaABAg,met une glowstone sur ton energie collecteur sa marchera plus vite la nuit ,قبل 9 سنوات,Soraley,UCUdBZgm9J36puEdjr0X_8hw,0,,False,5gy-C1LtUsc
UgigxoAfD1871XgCoAEC.7-H0Z7-JEap7-H0yzWLzFJ,Pagando de gringo no bagui eh mlk hahhaa entao mano ... Eu não conheco mais vou tentar ver com o mlk americano qual eh o nome e te passo haha tmj #VNG,قبل 7 سنوات,Kaue Diacov,UCsQq9yhFq5VRj4lQg97Nr8A,1,,False,4tFKUu8jXHM
Ugyut2DW-HvUlRAd3Zx4AaABAg,"😍 Más videos de este canal 👉🏾 https://www.youtube.com/c/iPhoneroWeb/videos/​
❤️ Suscríbete 👉🏾 https://www.youtube.com/c/iPhoneroWeb/?sub_confirmation=1

⚠️ Síguenos por todos los lados ⚠️

💪🏾 Telegram 👉🏾 https://t.me/iPhoneteo​
💻 Página web 👉🏾 https://iphoneteo.com
😎 Facebook 👉🏾 https://www.facebook.com/iphoneteo/​
🛑 Twitter 👉🏾 https://twitter.com/iphoneroweb",قبل سنة واحدة,iPhoneteo,UCjQSAiKVyDTvpMHTy9YFC1g,0,,False,-mhKwvlZvx8
UgxFo5dnHtHTxSGzVQl4AaABAg,Important diagram for class 10 biology board exam,قبل 4 سنوات,A to Z knowledge,UC-TT15NTymaFZcoupqlheRw,2,,False,mFeH_eM8zvk
UgyFdmqHK7GSR5R2_l54AaABAg,A very pretty look! I love milani💕💕,قبل 3 سنوات,green_adventurer,UCkCG6jSOBeot7TuiLqYrDxA,0,,False,kdlFu6OJlKU
Ugyfe7HNFsSiHh_zsod4AaABAg,You look so good with that hair... 😻,قبل 3 سنوات,SugaSugaSpice101,UCWSi_oq3ncccxCOSwbQdBeQ,0,,False,2MXKFxPmqfs
UghGJcuxMap6g3gCoAEC,"me gusta la manera sencilla y dinamica como explicas, tus videos me ayudan mucho para apoyar las clases de mi hija en su colegio. Felicitaciones por pasar el umbral de 100 mil suscriptores....y que rapidamente sean mas....y mas....",قبل 5 سنوات,Olga Lucia Calderon,UC8zZLHlwAcOw3GFSfi33EOA,4,,False,Vx2PTn9B6n0
Ugy6Dx_s6E7W9JvBMGJ4AaABAg,"Great track ,could of been on c86 compilation",قبل 4 سنوات,marcus bell,UCV_nnqN5Cgnvg0J2CkzAt0Q,0,,False,aNb-ctmMHcE
UgxbgHpYAQSptWJFGq94AaABAg,"Griffith : Rape culture is a myth, change my mind
Guts : Autistic Warrior Screeching",قبل سنتين (تم تعديله),Konnos X,UCOrFUi-gvv3LP_grDliMYzg,5,,False,HpRTgnp4V-o
Ugj4a1enhZX3NXgCoAEC,literally best song ever,قبل 5 سنوات,Sahar Montano,UCNODFirvUXklWIcwwDapstQ,3,,False,t98FjZV_wiI
UgyuXZNXkyL_Svr4Apt4AaABAg,1!  Wieder einmal ein tolles viedio! Ich finds so funny 😂,قبل 3 سنوات,Cat4Rose HD,UCGaKuNxgG1hcd369tzz-AHg,0,,False,Zuwq2oyGvmE
UgzpxSa1iJaHBU0ggr54AaABAg,"Cute dog! As a LOOONG time dog owner, I urge you to keep him on a leash when you’re out...even close to home or familiar areas. Sometimes life happens in a split second. Love you guys!",قبل 3 سنوات,Sock Snob Films,UCQyAfX7USe9z-7Amzqrs9Uw,27,,False,wMJcNIAH224
UghKl70gp7-irXgCoAEC,"Lapis' nonchalant ""I don't give a shit"" attitude is what I love most about her and this video.",قبل 4 سنوات,TimToons Talks,UCgbbtV0oi0OkEUifqpLVNnA,14,,False,LsZQyxMiXrY
UgybXmLO_Mw83x_Rfnt4AaABAg,"I felt really good when the dad died. like bitch is the cutting flowers, burning tree house and almost losing his son not enough for him to believe the mom? plus the docus the mom gave him on the hospital. Never question a mom's instinct.",قبل 8 أشهر,Krystelle Alcaraz,UC1EsqxISL91azFXc0LHTDPQ,46,,False,iENJRZ_j3qk
UgwZy4qQ5ZCc9ex5FrJ4AaABAg,חיים בסרט שלהם...,قبل 10 سنوات,Avivio111,UCseafpGPDW4hPTmqwc_kuHA,0,,False,_p9AYJnbTxQ
UgzW22zqBlGbG7sMiv94AaABAg.8j-WxlsR2Mc8j-bx-31X4r,Saiyad Jakirbhai Thanku,قبل 3 سنوات,Tamkeen Fathima,UCwTSxWZA3_fezBzPgvxUW1g,0,,False,QE4R4oqzMA4
Ugy67DGO01jzHIlGvAV4AaABAg,"No way! YES! Compared to Rhythm Song or Virginia Tate, what would you say the difficulty is of Rotation II and IV?",قبل 12 سنة,Sara Jevo,UCTRMabgnAJFk351Y1CuBy-w,0,,False,m0vJcSpojHM
UgyhWXsWrpcUNLc8VFJ4AaABAg,Those poor innocent 😇 children,قبل 3 سنوات,Cordarious Wilson,UCZNhqxGPn5RjQD6Z9J9bRgA,11,,False,kx1sKFooKTk
UghMnwEy2spMzngCoAEC,"Mate, ich finde den Vorschlag nice, da die Leute die kein Dunkel im Namen haben wollen dann auch die Chance haben reinzukommen... 

Hater würden sagen Geldgeil xD",قبل 4 سنوات,Bennet Struewing,UC-OeNkgQdzdwVCnQnNayw7g,0,,False,ZaaE07eNNeo
Ugy35fA7zXpzrhKYNq94AaABAg,الشيخ يقصد شيء مع ان الفتوى تتغير بتغير الاحوال و الزمان,قبل سنتين,مساعد صالح,UCJ24HJfg5DKX6It8YDxhqtQ,0,,False,f6sEdXSvqXA
UghBdvphWk8L83gCoAEC,Excellent shot choices and editing.,قبل 6 سنوات,David Vertigan,UC20NzPiccL2IqWtJ-2sASjA,1,,False,lQuyqzIx1QQ
Ugy34akAiFxWJ6d-q_t4AaABAg,Nice,قبل 3 سنوات,Poofy,UCnT8DZ-IGmr_ZMnFV2wD77g,0,,False,uOqhZ6MazF0
Ugy4jQBAKGUCUY4JTv14AaABAg,"esa ""Kristel""...... ¿es la nenita que canta?",قبل 11 سنة,Escrilecs,UCqZcmaWOf8rm06biJUM7_Cg,0,,False,SHKdQhucu-4
UgxjK4iP4topD1kfeI94AaABAg.8c9j7zjLFxI8c9oXlHMz6y,Warom,قبل 4 سنوات,Spiel mit mir Playmobil,UCV448uiPEwCLnANd7T7TuXQ,0,,False,2OXzbl8rtP4
UgyklyKVoRf_21spNLZ4AaABAg,Like,قبل 3 سنوات,killerzinho,UCz_FvNFDQ_8Sz7NFbuZODKw,1,,True,LusraOa1Xpo
UgysHW--Apwb24Vu6kV4AaABAg,Very nice,قبل سنة واحدة,Bhavani Manjunath,UClE4gaULe1rP3iac1FU2INQ,2,,False,g8KSowIXEG4
Ugx2bxX6i5D5EUmtsGV4AaABAg,I’m still bumpin this in 2020,قبل سنة واحدة,Floyd Anderson,UCqqin46mve-JzLnRp6qcMSA,10,,True,Bg-u8094gKA
Ugg_MIDZriQpcngCoAEC,Joey's special was fire check that shit out.,قبل 5 سنوات,Joey1324,UCbNfmcpGkiotmh5Q1fkVTUQ,4,,False,BOr82_VbDM8
Ugwup9KjJxnDQtUAWFl4AaABAg,What song did you use?,قبل 13 سنة,Geoff Adamson,UCsjneIMEBlSP9anUySe96-w,0,,False,THQ5frKWhlU
UgwU60y80X3V8QZojCV4AaABAg,I got 2 9515j not too long ago. I got no problem with it. The eps would have been too much sub for my trunk. It's definitely worth it for the lows. But I like all type of music so the j ant bad at all.,قبل 3 سنوات,PunisherOfDeath101,UCfH7agxFiD138urtIUhvoSA,0,,True,Y8Oeu5cpQbE
UghVpGd_Ed4jangCoAEC,Hey Hazzed i've probably said this before but you are one of my favorite youtubers and i've gotten really good at pvp since i've watched you and so far in legion i enjoy duels becausebi won 23 and lost 3 but in arenas it is quite the opposite. Anyways man great video.,قبل 5 سنوات,Itzz.Tatum,UCA8hJ3s3NyTIc1Szhm1-_Tw,0,,False,DH-egoEHEvQ
UgjWI41KzCvYEXgCoAEC,"Te quedo,muy lindooo (yuyis)",قبل 8 سنوات,Itzomex,UC3a3O57mK0wv2b84NLeKkNA,0,,False,qtx3Lz0kFFM
Ugwfk5g36ROShMUUK1B4AaABAg,jó lett :),قبل 8 سنوات,Diemental Studio,UCaQb1Fmuyhi4ynq_ycxhMYw,0,,False,tsAllhK65pM
UghdP43PAFDyGXgCoAEC,استاذ ممكن بلا زحمة عليك شرح تمارين (4_9 ) او شرح الموضوع ارجو الرد باسرع وقت لان ماحالينة ☺,قبل 4 سنوات,كريم الاسطورة,UCS4wGgQ7fYT1y0b12Tlf7Tg,0,,False,Q38lspF5CGg
UgxqxQ-baxtFWmw6QEN4AaABAg.8nSJ2kTwma18nVKZ2AvhYu,아 그럼 일구축도 이제 미순양처럼 2차트리가 생긴 거군요,قبل 3 سنوات,Alteren Frontia,UCR-IAdye0p6xjdwqfVc94fw,0,,False,Keug2LEvLTg
UgxnBuTAnBDF9uE_W8p4AaABAg,"ya i was having a lot of trouble at first too, but it's gettng better now im like 1.55",قبل 10 سنوات,degreen11,UCip04x7K9GnHQArFdTg2aHw,0,,False,kljUCOmyXJg
UgjbreuWEe9gzngCoAEC,ЖДУ ВИДЕО!!!😢😢😢,قبل 5 سنوات,Freddёk,UCF8Z0EF4r7rbAJOtIAqoM2w,0,,False,ktrVIPQsSM8
UgzSVooocd_1wCb3K8N4AaABAg,"good splice, but didnt fool me, i know its fake",قبل 8 أشهر,Transitfanner 8992,UCjsIyBUg85tRHVhiIn9z7mw,1,,False,x62GpKU8nFY
UggGJ7dXumgBu3gCoAEC,Omg all my support goes out to Joslyn and Erin!! I've never watched the show before but I will now!,قبل 6 سنوات,Aysha3338,UCdCNxet_JXIp2Vc6rSjaJuQ,10,,False,AWSUHzB7OOI
UghuVa-LvR80eHgCoAEC,your voices are amazing 😂,قبل 5 سنوات,Alannah Scott,UCmEYU0_7T4IaKBpyB5Swe8A,6,,False,YWCq5hZaQwg
Ugy0kiuLqfMKid9Syul4AaABAg,petkim stratejik oldu.. bu önemli,قبل 3 سنوات,Nihat Ozkan,UC4adLjLZ6vETMDYJ3qcXtLA,1,,False,uyf5PVnzc8A
UgilO-sHENCGN3gCoAEC,"As much as I love a new rockband game, I thought  the video was about sourcefed was going to stream it again, and upload it.",قبل 7 سنوات,Forbid Mable,UCKhHV7uhdQrd4V0oI9_4jRw,89,,False,k9ezR8obEBY
UgwG9dA01G5JPw1lsRZ4AaABAg,"@sinistermoon 
E3 is Christmas for gamers and (most) everyone conducts themselves in a professional manner (even myself if you can believe that).  I'm not sure why my opinion bothers you so much but E3 is about games, not petty internet squabbles.  I might think he is boring (and would say so if he asked me) but if I would have seen him at E3, I would shake his hand and talk games; we're all brothers at E3.  Hopefully you can come someday and experience the love too.",قبل 11 سنة,Aristocards,UCR1XgOIDnUa__4YSFL1c7dg,0,,False,LRyID7IiVPg
UgwMUlzwEum3k0pJytR4AaABAg,Gutes video!:) wir haben genau gleich viele Abonnenten 😄 hast du lust auf einen gemeinsamen stream?,قبل 4 سنوات,AS94TV,UCTqRVb_zwvMH9-SnFX5NxnQ,0,,True,Fqh4IaA2FbM
UgxIuBmUJsbK4Tk8Icx4AaABAg,別吠-,قبل 8 سنوات,薛明瑞,UCJ0SgXVqZE-OtbFt1QW3e3Q,0,,False,9gaYUUIaT9A
UgzK9icu0jJzR7qupfB4AaABAg,들왔어요,قبل 3 سنوات,최정순,UCDf0hl-_EjivqzRqpotH7wQ,0,,False,WktyvYsNUyg
UgxYhxVfI4y2j6YmENx4AaABAg,Excellent try man...Keep it up..you are better than many singers..,قبل 12 سنة,Qaisar Choudhary,UCRNOPtgoNOz16VAvomWFYDA,0,,False,krMt2GWIVOc
UgwQQJCQZ0q2xxtK8PN4AaABAg,That's some of the strangest techno music I've ever heard. It sounds great! Really interesting... what sub-genre is it?,قبل 11 سنة,31Orcas,UCgorUfsMSdxBis3gWpNEsQQ,0,,False,2RfI2EmpF1Q
UghF23lix0Gse3gCoAEC,"Fast qualifier in that race, Cap Henry is a professional sprint car driver. He runs with the All Star Circuit of Champions.",قبل 5 سنوات,Ryan Everson,UCm86-sw-QYXura4muwjPSxg,32,,False,-vq0i-MTe-I
UgywRpp9ibtqR_iZvmp4AaABAg,I honestly love Seulgi's fashion😘😘,قبل 4 سنوات,K,UCgGagcMl9NL9cKQQxsxQkAA,106,,True,oTqzTTRH5f8
UgwoRrZXGYtl4rbokQh4AaABAg,Γιατί δεν τον παίρνει καμιά ομάδα τον άραβα ρε;,قبل 4 سنوات,nikos fanourakis,UCtO_BMwUYkjQ_zgcWgnr0eg,0,,False,55kVyGcFktU
Ugwh4jIFC7YMFBvBHDp4AaABAg,what a beautiful song! I can feel it touch my heart...,قبل 8 سنوات,ftft98,UC3yE7YwDoLHQrRzr9RgztJQ,4,,False,3SxSmMUFsNM
Ugj3zBqkPFF1DXgCoAEC,"Que susto os habeis llevado! Menos mal que todo quedo en eso....A mi me encantan esta ultima etapa de videos,a mi me gustaria que siguieran asi,feliz verano preciosa!",قبل 4 سنوات,Eva Palenzuela,UCJw1sGDj4uka41HZTPp-vDQ,0,,True,3g_Df6NyB_Y
UghkTN2f5ZWTjngCoAEC,"Trolero lo dejaste en una de las partes mas increibles , espero con ansias el otro episodio :D",قبل 5 سنوات,Fuzo DTS,UCaSTulabo6hE5m10uB40_xg,0,,False,HJs_ztMEe10
Ugz1oB7bwR-Br_9jY5J4AaABAg,Khong nen dua clip nay vao trang arirang.com.vn vi nam nay la nam 2013 roi ma con gioi thieu o nam 2011. That la bun qua di,قبل 8 سنوات,Minh Hieu,UC1vV6UeZ7UBGQzDuRVMPHig,0,,False,JdQNvH2kJmA
UggEo0oG2G8wP3gCoAEC,"Mi calificacion de las peliculas
Mi Villano Favorito (7.8)
Mi Villano Favorito 2 (8.1)
Mi Villano Favorito 3 (7.7)
Minions (6.7)
Ps:Buen Video :v",قبل 4 سنوات (تم تعديله),The Scout,UC0uOTLl13JakGueSgqC_8mg,2,,False,fetp-OGtwoc
UgiQIUAaq4UqUXgCoAEC,"Superbe vidéos comme d'habitude :) j'aime beaucoup vos GRWM !
Petite question sur la fin de la vidéo... est-ce que l'appareil photo est sympa et en vaut la peine d'après toi ? Bisous",قبل 6 سنوات,pariz hel,UClqvmoPdAUJQS8dQ7QsT_Sw,0,,False,XEttifllTD0
UgxOo_4z_4ZNoHGWCz94AaABAg,idol làm về naruto&hinata đi idol,قبل 3 سنوات,bibox 2810,UC25I1gl7C7Uy7wrmzDXsS0w,1,,True,yKx4_44bE6M
UggBf-kItzxaRHgCoAEC,Super video :D,قبل 8 سنوات,ClockworkOrange,UCB5uF1V3aeZFtH5ADMwEAPA,0,,False,3ce9vy0pD1Q
UgyVBZ2DiWoN_OrNuCZ4AaABAg,Так земля ты вследующий раз предупреждай когда будеш смотреть очень эмоциональное аниме а то у меня весь двор снегом завалило))),قبل 4 سنوات,PLAguZZ,UCsjo53lmiUoxglvBNgAxD0A,29,,False,2ApUhfp9cn4
UgxsK5E6ZU9fmEFO75d4AaABAg,Boyaya bakamadim gozume sadece baska seyler çarpti.🤣🤣🤣🤣🤣,قبل سنة واحدة,Sibell,UCXi0MdMfU4HcIHuRZgGrESg,1,,True,6PWNvmXgdcs
Ugxds-jkwxZkS2wWByp4AaABAg,Nowa serenj rena video already mena part music+,قبل 4 سنوات,B T Creation,UCYugJXFona5RS99MVp95NvQ,1,,False,PFlbgnW9Fbw
UgjGqVQxr1UV_ngCoAEC,ممكن تنزل الاغنيه كاملة,قبل 5 سنوات,the king,UC4zk5fRkKJTjymPzf95e2YA,3,,False,SSpbWRyEzfQ
UgiRY3rtq6YJnngCoAEC.8OPK2_CP-iE8ORj_aoqziu,"Да. Адаптер для питания от сети необходимо покупать отдельно. Может сейчас есть предложения комплектом. (Введите в поиске ""адаптер DC9V"", если интересуетесь заранее перед покупкой)",قبل 5 سنوات,Ismiaria - it's my area,UCLa6Q5g_3dTT_y5p4R83OKA,0,,False,L9Jd64eIbko
UgjEOAJAXyua7HgCoAEC,versteh kein wort xD,قبل 6 سنوات,Numerus,UCWiN8ZOxuAgQuP8oHyPuHXw,0,,False,vK3jAxwvH2Y
Ugh5ZMJasa-gfHgCoAEC,Los de la vitrina pocos las vamos a ver por casa por desgracia ^^U vaya titulacos!,قبل 4 سنوات,Ivan MJ,UCKkok3HkF1-zaPVqFnIBiCQ,0,,False,EajnhboC628
UgyRKFwMPrKvftQ5Ehx4AaABAg,"Make more of these stalking sessions Ace, it's fun to watch. In my opinion is more entertaining than a gun fight.",قبل 3 سنوات,GekidoGames,UCqsbM5mPbdR-sbkJXF9GbhA,0,,False,lq8LDbVCI08
Ugyv1JE4mhWRRAALnHh4AaABAg,"@456343100 Нетути покамест, не напечатан-с...",قبل 10 سنوات,maxvol777,UCEduDpNRWUnieGA8oLc8Z6w,0,,False,_9Nd6nRHhAw
Ughja4tbmS_ihHgCoAEC,"Greetings, Joye! I have not tried these, and now I am happy. I have several lips stains I love that do moisturize my lips. You just saved me a lttle money, girl!  Many blessings, prayers, hugs, and love, my gorgeous friend..........MaryEllen﻿",قبل 7 سنوات,MaryEllen After 60,UCQaM2bIPgPd9byjJ_DaZxEA,0,,False,LMXUKWLjbFY
Ugw1tDU1VPLg3DfRSbN4AaABAg,شوف اللاعبين شلون كاعدين خطية من الحر 😱كبر الطمك عبدالخالق منعول😠,قبل 3 سنوات,شـرطـآويهہ مـتعصـبهہ,UC0TzwXtlM2Nlnfclubn4rFw,0,,False,lQoXqeGUnYs
UgxxLXEn_S8zKTWezhl4AaABAg,Hâte de voir un véritable scrimm sérieux avec du Hammond dans une compo tryhard,قبل 3 سنوات,Noobbani,UCjSDXBHVH8UNbhN808yQsxA,0,,False,9o4wZZC3zsQ
UggP_LpJKIZzWngCoAEC,la feria de badajoz cada ano ba peor los toros  recitales,قبل 4 سنوات,Antonio Perez,UCSVJIUN4gXq2MTdbVLd5l4A,0,,False,2zn1RwQESwI
UgzjgnVsZeRk0kqqS5x4AaABAg,Как всегда агооонььь❤️🔥🔥,قبل 3 سنوات,Алина,UCwT1FxwMCNBq6NpLD-0A0BA,0,,True,eO_jjgliif4
UgxqgohdDIXr059IEFV4AaABAg,great job... como nos tiene acostumbrado,قبل 9 سنوات,anakarina19ful,UCYXZUUKMCzhETK_iSJ_W6dQ,0,,False,H1IrVocZAFc
UggcKDusoFzkl3gCoAEC,AJ Sold his finisher like a champ.,قبل 4 سنوات,Sumukh,UC-NDhxm4izK2p17i65GyHGg,2,,False,JwBu8nODlC4
UgyIyJqsuKtfNtt-7nR4AaABAg,sztoss <3,قبل 4 سنوات,Kira,UC3eIVkRFguNJwb8I3AvH4cA,0,,False,srUEm0zMAuw
Ugywp698vOATE5av9YB4AaABAg,Estetikli kiz yarisa girmesi olacak is degil!!!!,قبل 3 سنوات,Adem Kösem Kral,UC3ak3kZmyeMDp9UHlm35XKw,29,,False,oQLjQyjxYeo
UgzkQrpQvbQDUhXt97l4AaABAg,A mi novio que loco,قبل 3 سنوات,Daniela Peraza,UC_FVBsad7CNG28OPJcKY2_w,0,,False,M8_gKkgWKTQ
UghvjVtW3E4YuXgCoAEC,great!,قبل 6 سنوات,New Eurodance Era,UCUBm6MUhL3jpAAJm-CuZGBw,1,,False,Y0T63dfOkyk
UgwANwvA_HrhUi6Vt2V4AaABAg,Nitish-Modi ka game over,قبل 4 سنوات (تم تعديله),Ayush Jain,UCj4F1iQqo8sPApl3rTJYp6w,0,,False,Dd5glk7K38A
UghZgsc6fuj48ngCoAEC,"Gg a toi tu mérite beaucoup plus d'abonner, reste comme tu es car tu es super bye",قبل 6 سنوات,MTO,UC-GLovbZC_fYpx-p5CUAwMg,0,,False,f42tlm8rk9M
